a,b,rho,wd,dimension,n_min,n_max,num_n,rho_knee_n,wd_knee_n,sgd_count_slope_obs,sgd_count_slope_pred,adam_count_slope_obs,adam_count_slope_pred,adamw_count_slope_obs,adamw_count_slope_pred,sgd_bias_slope_obs,sgd_bias_slope_pred,adam_bias_slope_obs,adam_bias_slope_pred,adamw_bias_slope_obs,adamw_bias_slope_pred,sgd_count_slope_abs_error,adam_count_slope_abs_error,adamw_count_slope_abs_error,sgd_bias_slope_abs_error,adam_bias_slope_abs_error,adamw_bias_slope_abs_error
1.5,1.4,1e-12,0.0,300000,10.0,10000.0,50,1000000.0,inf,0.6805128681521792,0.6666666666666669,1.334252740925792,1.3333333333333337,1.334252740925792,1.3333333333333337,-0.27180017156807634,-0.26666666666666655,-0.565850147345477,-0.5333333333333332,-0.565850147345477,-0.5333333333333332,0.0138462014855123,0.0009194075924583434,0.0009194075924583434,0.005133504901409791,0.03251681401214379,0.03251681401214379
1.5,1.4,1e-12,0.0001,300000,10.0,10000.0,50,1000000.0,10000.0,0.6805128681521792,0.6666666666666669,1.334252740925792,1.3333333333333337,1.334252740925792,1.3333333333333337,-0.27180017156807634,-0.26666666666666655,-0.565850147345477,-0.5333333333333332,-0.6138931222758979,-0.5333333333333332,0.0138462014855123,0.0009194075924583434,0.0009194075924583434,0.005133504901409791,0.03251681401214379,0.08055978894256466
1.5,1.4,1e-12,0.001,300000,10.0,10000.0,50,1000000.0,1000.0,0.6805128681521792,0.6666666666666669,1.334252740925792,1.3333333333333337,1.122470847093358,1.1215686274509804,-0.27180017156807634,-0.26666666666666655,-0.565850147345477,-0.5333333333333332,-0.5387108308338343,-0.44862745098039214,0.0138462014855123,0.0009194075924583434,0.0009022196423775775,0.005133504901409791,0.03251681401214379,0.09008337985344217
1.5,1.4,1e-12,0.01,300000,10.0,10000.0,50,1000000.0,100.0,0.6805128681521792,0.6666666666666669,1.334252740925792,1.3333333333333337,0.25727012655819803,0.2564581388110799,-0.27180017156807634,-0.26666666666666655,-0.565850147345477,-0.5333333333333332,-0.21906268370532825,-0.10258325552443207,0.0138462014855123,0.0009194075924583434,0.0008119877471181036,0.005133504901409791,0.03251681401214379,0.11647942818089618
1.5,1.4,1e-08,0.0,300000,10.0,10000.0,50,10000.0,inf,0.6805128681521792,0.6666666666666669,1.3270477046741318,1.3333333333333337,1.3270477046741318,1.3333333333333337,-0.27180017156807634,-0.26666666666666655,-0.5629992215463144,-0.5333333333333332,-0.5629992215463144,-0.5333333333333332,0.0138462014855123,0.006285628659201903,0.006285628659201903,0.005133504901409791,0.029665888212981217,0.029665888212981217
1.5,1.4,1e-08,0.0001,300000,10.0,10000.0,50,10000.0,10000.0,0.6805128681521792,0.6666666666666669,1.3270477046741318,1.3333333333333337,1.3270477046741318,1.3333333333333337,-0.27180017156807634,-0.26666666666666655,-0.5629992215463144,-0.5333333333333332,-0.6118437798908294,-0.5333333333333332,0.0138462014855123,0.006285628659201903,0.006285628659201903,0.005133504901409791,0.029665888212981217,0.07851044655749617
1.5,1.4,1e-08,0.001,300000,10.0,10000.0,50,10000.0,1000.0,0.6805128681521792,0.6666666666666669,1.3270477046741318,1.3333333333333337,1.1207245676887199,1.1215686274509804,-0.27180017156807634,-0.26666666666666655,-0.5629992215463144,-0.5333333333333332,-0.5358466732177057,-0.44862745098039214,0.0138462014855123,0.006285628659201903,0.0008440597622605406,0.005133504901409791,0.029665888212981217,0.0872192222373136
1.5,1.4,1e-08,0.01,300000,10.0,10000.0,50,10000.0,100.0,0.6805128681521792,0.6666666666666669,1.3270477046741318,1.3333333333333337,0.25727012655819803,0.2564581388110799,-0.27180017156807634,-0.26666666666666655,-0.5629992215463144,-0.5333333333333332,-0.2189240639271667,-0.10258325552443207,0.0138462014855123,0.006285628659201903,0.0008119877471181036,0.005133504901409791,0.029665888212981217,0.11634080840273464
1.5,1.8,1e-16,0.0,300000,10.0,10000.0,50,100000000.0,inf,0.6805128681521792,0.6666666666666669,1.3342542473090997,1.3333333333333337,1.3342542473090997,1.3333333333333337,-0.5168791558296593,-0.5333333333333334,-0.8625453094823544,-1.066666666666667,-0.8625453094823544,-1.066666666666667,0.0138462014855123,0.0009209139757659912,0.0009209139757659912,0.016454177503674172,0.20412135718431268,0.20412135718431268
1.5,1.8,1e-16,0.0001,300000,10.0,10000.0,50,100000000.0,10000.0,0.6805128681521792,0.6666666666666669,1.3342542473090997,1.3333333333333337,1.3342542473090997,1.3333333333333337,-0.5168791558296593,-0.5333333333333334,-0.8625453094823544,-1.066666666666667,-0.8743452107832288,-1.066666666666667,0.0138462014855123,0.0009209139757659912,0.0009209139757659912,0.016454177503674172,0.20412135718431268,0.1923214558834383
1.5,1.8,1e-16,0.001,300000,10.0,10000.0,50,100000000.0,1000.0,0.6805128681521792,0.6666666666666669,1.3342542473090997,1.3333333333333337,1.122470847093358,1.1215686274509804,-0.5168791558296593,-0.5333333333333334,-0.8625453094823544,-1.066666666666667,-0.8598680636332867,-0.8972549019607841,0.0138462014855123,0.0009209139757659912,0.0009022196423775775,0.016454177503674172,0.20412135718431268,0.03738683832749734
1.5,1.8,1e-16,0.01,300000,10.0,10000.0,50,100000000.0,100.0,0.6805128681521792,0.6666666666666669,1.3342542473090997,1.3333333333333337,0.25727012655819803,0.2564581388110799,-0.5168791558296593,-0.5333333333333334,-0.8625453094823544,-1.066666666666667,-0.5445695239705485,-0.20516651104886402,0.0138462014855123,0.0009209139757659912,0.0008119877471181036,0.016454177503674172,0.20412135718431268,0.33940301292168445
1.5,1.8,1e-12,0.0,300000,10.0,10000.0,50,1000000.0,inf,0.6805128681521792,0.6666666666666669,1.334252740925792,1.3333333333333337,1.334252740925792,1.3333333333333337,-0.5168791558296593,-0.5333333333333334,-0.8625452547941601,-1.066666666666667,-0.8625452547941601,-1.066666666666667,0.0138462014855123,0.0009194075924583434,0.0009194075924583434,0.016454177503674172,0.20412141187250699,0.20412141187250699
1.5,1.8,1e-12,0.0001,300000,10.0,10000.0,50,1000000.0,10000.0,0.6805128681521792,0.6666666666666669,1.334252740925792,1.3333333333333337,1.334252740925792,1.3333333333333337,-0.5168791558296593,-0.5333333333333334,-0.8625452547941601,-1.066666666666667,-0.8743451847766208,-1.066666666666667,0.0138462014855123,0.0009194075924583434,0.0009194075924583434,0.016454177503674172,0.20412141187250699,0.19232148189004628
1.5,1.8,1e-12,0.001,300000,10.0,10000.0,50,1000000.0,1000.0,0.6805128681521792,0.6666666666666669,1.334252740925792,1.3333333333333337,1.122470847093358,1.1215686274509804,-0.5168791558296593,-0.5333333333333334,-0.8625452547941601,-1.066666666666667,-0.8598680063095854,-0.8972549019607841,0.0138462014855123,0.0009194075924583434,0.0009022196423775775,0.016454177503674172,0.20412141187250699,0.03738689565119868
1.5,1.8,1e-12,0.01,300000,10.0,10000.0,50,1000000.0,100.0,0.6805128681521792,0.6666666666666669,1.334252740925792,1.3333333333333337,0.25727012655819803,0.2564581388110799,-0.5168791558296593,-0.5333333333333334,-0.8625452547941601,-1.066666666666667,-0.544569518599897,-0.20516651104886402,0.0138462014855123,0.0009194075924583434,0.0008119877471181036,0.016454177503674172,0.20412141187250699,0.339403007551033
1.5,1.8,1e-08,0.0,300000,10.0,10000.0,50,10000.0,inf,0.6805128681521792,0.6666666666666669,1.3270477046741318,1.3333333333333337,1.3270477046741318,1.3333333333333337,-0.5168791558296593,-0.5333333333333334,-0.8620958538490942,-1.066666666666667,-0.8620958538490942,-1.066666666666667,0.0138462014855123,0.006285628659201903,0.006285628659201903,0.016454177503674172,0.20457081281757294,0.20457081281757294
1.5,1.8,1e-08,0.0001,300000,10.0,10000.0,50,10000.0,10000.0,0.6805128681521792,0.6666666666666669,1.3270477046741318,1.3333333333333337,1.3270477046741318,1.3333333333333337,-0.5168791558296593,-0.5333333333333334,-0.8620958538490942,-1.066666666666667,-0.8741114563380443,-1.066666666666667,0.0138462014855123,0.006285628659201903,0.006285628659201903,0.016454177503674172,0.20457081281757294,0.19255521032862277
1.5,1.8,1e-08,0.001,300000,10.0,10000.0,50,10000.0,1000.0,0.6805128681521792,0.6666666666666669,1.3270477046741318,1.3333333333333337,1.1207245676887199,1.1215686274509804,-0.5168791558296593,-0.5333333333333334,-0.8620958538490942,-1.066666666666667,-0.8593967418658061,-0.8972549019607841,0.0138462014855123,0.006285628659201903,0.0008440597622605406,0.016454177503674172,0.20457081281757294,0.037858160094978
1.5,1.8,1e-08,0.01,300000,10.0,10000.0,50,10000.0,100.0,0.6805128681521792,0.6666666666666669,1.3270477046741318,1.3333333333333337,0.25727012655819803,0.2564581388110799,-0.5168791558296593,-0.5333333333333334,-0.8620958538490942,-1.066666666666667,-0.5445210926236091,-0.20516651104886402,0.0138462014855123,0.006285628659201903,0.0008119877471181036,0.016454177503674172,0.20457081281757294,0.33935458157474513
2.0,1.2,1e-16,0.0,300000,10.0,10000.0,50,100000000.0,inf,0.5202443461871704,0.4999999999999999,1.004139596861976,1.0,1.004139596861976,1.0,-0.11612210081716631,-0.09999999999999999,-0.26231381619905025,-0.2,-0.26231381619905025,-0.2,0.020244346187170525,0.004139596861975958,0.004139596861975958,0.01612210081716632,0.06231381619905024,0.06231381619905024
2.0,1.2,1e-16,0.0001,300000,10.0,10000.0,50,100000000.0,10000.0,0.5202443461871704,0.4999999999999999,1.004139596861976,1.0,1.004139596861976,1.0,-0.11612210081716631,-0.09999999999999999,-0.26231381619905025,-0.2,-0.3056634637952365,-0.2,0.020244346187170525,0.004139596861975958,0.004139596861975958,0.01612210081716632,0.06231381619905024,0.1056634637952365
2.0,1.2,1e-16,0.001,300000,10.0,10000.0,50,100000000.0,1000.0,0.5202443461871704,0.4999999999999999,1.004139596861976,1.0,0.8451466283046428,0.8411764705882355,-0.11612210081716631,-0.09999999999999999,-0.26231381619905025,-0.2,-0.20561079513334768,-0.1682352941176471,0.020244346187170525,0.004139596861975958,0.0039701577164072965,0.01612210081716632,0.06231381619905024,0.037375501015700585
2.0,1.2,1e-16,0.01,300000,10.0,10000.0,50,100000000.0,100.0,0.5202443461871704,0.4999999999999999,1.004139596861976,1.0,0.19387277289769747,0.19234360410831014,-0.11612210081716631,-0.09999999999999999,-0.26231381619905025,-0.2,-0.06424794910542107,-0.038468720821662056,0.020244346187170525,0.004139596861975958,0.0015291687893873307,0.01612210081716632,0.06231381619905024,0.025779228283759018
2.0,1.2,1e-12,0.0,300000,10.0,10000.0,50,1000000.0,inf,0.5202443461871704,0.4999999999999999,1.004139596861976,1.0,1.004139596861976,1.0,-0.11612210081716631,-0.09999999999999999,-0.26230448495457404,-0.2,-0.26230448495457404,-0.2,0.020244346187170525,0.004139596861975958,0.004139596861975958,0.01612210081716632,0.062304484954574024,0.062304484954574024
2.0,1.2,1e-12,0.0001,300000,10.0,10000.0,50,1000000.0,10000.0,0.5202443461871704,0.4999999999999999,1.004139596861976,1.0,1.004139596861976,1.0,-0.11612210081716631,-0.09999999999999999,-0.26230448495457404,-0.2,-0.3056019602052,-0.2,0.020244346187170525,0.004139596861975958,0.004139596861975958,0.01612210081716632,0.062304484954574024,0.10560196020519996
2.0,1.2,1e-12,0.001,300000,10.0,10000.0,50,1000000.0,1000.0,0.5202443461871704,0.4999999999999999,1.004139596861976,1.0,0.8451466283046428,0.8411764705882355,-0.11612210081716631,-0.09999999999999999,-0.26230448495457404,-0.2,-0.2056055162950561,-0.1682352941176471,0.020244346187170525,0.004139596861975958,0.0039701577164072965,0.01612210081716632,0.062304484954574024,0.03737022217740901
2.0,1.2,1e-12,0.01,300000,10.0,10000.0,50,1000000.0,100.0,0.5202443461871704,0.4999999999999999,1.004139596861976,1.0,0.19387277289769747,0.19234360410831014,-0.11612210081716631,-0.09999999999999999,-0.26230448495457404,-0.2,-0.06424782191295396,-0.038468720821662056,0.020244346187170525,0.004139596861975958,0.0015291687893873307,0.01612210081716632,0.062304484954574024,0.025779101091291903
2.0,1.2,1e-08,0.0,300000,10.0,10000.0,50,10000.0,inf,0.5202443461871704,0.4999999999999999,0.9987618822110819,1.0,0.9987618822110819,1.0,-0.11612210081716631,-0.09999999999999999,-0.25598194322720963,-0.2,-0.25598194322720963,-0.2,0.020244346187170525,0.001238117788918136,0.001238117788918136,0.01612210081716632,0.05598194322720962,0.05598194322720962
2.0,1.2,1e-08,0.0001,300000,10.0,10000.0,50,10000.0,10000.0,0.5202443461871704,0.4999999999999999,0.9987618822110819,1.0,0.9987618822110819,1.0,-0.11612210081716631,-0.09999999999999999,-0.25598194322720963,-0.2,-0.2860381510964814,-0.2,0.020244346187170525,0.001238117788918136,0.001238117788918136,0.01612210081716632,0.05598194322720962,0.08603815109648139
2.0,1.2,1e-08,0.001,300000,10.0,10000.0,50,10000.0,1000.0,0.5202443461871704,0.4999999999999999,0.9987618822110819,1.0,0.8440745710562348,0.8411764705882355,-0.11612210081716631,-0.09999999999999999,-0.25598194322720963,-0.2,-0.20168708752291192,-0.1682352941176471,0.020244346187170525,0.001238117788918136,0.0028981004679993205,0.01612210081716632,0.05598194322720962,0.03345179340526483
2.0,1.2,1e-08,0.01,300000,10.0,10000.0,50,10000.0,100.0,0.5202443461871704,0.4999999999999999,0.9987618822110819,1.0,0.19387277289769747,0.19234360410831014,-0.11612210081716631,-0.09999999999999999,-0.25598194322720963,-0.2,-0.06412004672578461,-0.038468720821662056,0.020244346187170525,0.001238117788918136,0.0015291687893873307,0.01612210081716632,0.05598194322720962,0.025651325904122557
2.0,1.4,1e-16,0.0,300000,10.0,10000.0,50,100000000.0,inf,0.5202443461871704,0.4999999999999999,1.004139596861976,1.0,1.004139596861976,1.0,-0.20311845336909984,-0.2,-0.4135623235029001,-0.39999999999999997,-0.4135623235029001,-0.39999999999999997,0.020244346187170525,0.004139596861975958,0.004139596861975958,0.0031184533690998273,0.013562323502900153,0.013562323502900153
2.0,1.4,1e-16,0.0001,300000,10.0,10000.0,50,100000000.0,10000.0,0.5202443461871704,0.4999999999999999,1.004139596861976,1.0,1.004139596861976,1.0,-0.20311845336909984,-0.2,-0.4135623235029001,-0.39999999999999997,-0.46737484206160934,-0.39999999999999997,0.020244346187170525,0.004139596861975958,0.004139596861975958,0.0031184533690998273,0.013562323502900153,0.06737484206160937
2.0,1.4,1e-16,0.001,300000,10.0,10000.0,50,100000000.0,1000.0,0.5202443461871704,0.4999999999999999,1.004139596861976,1.0,0.8451466283046428,0.8411764705882355,-0.20311845336909984,-0.2,-0.4135623235029001,-0.39999999999999997,-0.37135921196963134,-0.3364705882352942,0.020244346187170525,0.004139596861975958,0.0039701577164072965,0.0031184533690998273,0.013562323502900153,0.034888623734337154
2.0,1.4,1e-16,0.01,300000,10.0,10000.0,50,100000000.0,100.0,0.5202443461871704,0.4999999999999999,1.004139596861976,1.0,0.19387277289769747,0.19234360410831014,-0.20311845336909984,-0.2,-0.4135623235029001,-0.39999999999999997,-0.13996105483603485,-0.07693744164332404,0.020244346187170525,0.004139596861975958,0.0015291687893873307,0.0031184533690998273,0.013562323502900153,0.06302361319271081
2.0,1.4,1e-12,0.0,300000,10.0,10000.0,50,1000000.0,inf,0.5202443461871704,0.4999999999999999,1.004139596861976,1.0,1.004139596861976,1.0,-0.20311845336909984,-0.2,-0.4135571194387782,-0.39999999999999997,-0.4135571194387782,-0.39999999999999997,0.020244346187170525,0.004139596861975958,0.004139596861975958,0.0031184533690998273,0.013557119438778242,0.013557119438778242
2.0,1.4,1e-12,0.0001,300000,10.0,10000.0,50,1000000.0,10000.0,0.5202443461871704,0.4999999999999999,1.004139596861976,1.0,1.004139596861976,1.0,-0.20311845336909984,-0.2,-0.4135571194387782,-0.39999999999999997,-0.4673382245217791,-0.39999999999999997,0.020244346187170525,0.004139596861975958,0.004139596861975958,0.0031184533690998273,0.013557119438778242,0.06733822452177912
2.0,1.4,1e-12,0.001,300000,10.0,10000.0,50,1000000.0,1000.0,0.5202443461871704,0.4999999999999999,1.004139596861976,1.0,0.8451466283046428,0.8411764705882355,-0.20311845336909984,-0.2,-0.4135571194387782,-0.39999999999999997,-0.3713551195160014,-0.3364705882352942,0.020244346187170525,0.004139596861975958,0.0039701577164072965,0.0031184533690998273,0.013557119438778242,0.03488453128070723
2.0,1.4,1e-12,0.01,300000,10.0,10000.0,50,1000000.0,100.0,0.5202443461871704,0.4999999999999999,1.004139596861976,1.0,0.19387277289769747,0.19234360410831014,-0.20311845336909984,-0.2,-0.4135571194387782,-0.39999999999999997,-0.13996094503790543,-0.07693744164332404,0.020244346187170525,0.004139596861975958,0.0015291687893873307,0.0031184533690998273,0.013557119438778242,0.06302350339458139
2.0,1.4,1e-08,0.0,300000,10.0,10000.0,50,10000.0,inf,0.5202443461871704,0.4999999999999999,0.9987618822110819,1.0,0.9987618822110819,1.0,-0.20311845336909984,-0.2,-0.40841793471619137,-0.39999999999999997,-0.40841793471619137,-0.39999999999999997,0.020244346187170525,0.001238117788918136,0.001238117788918136,0.0031184533690998273,0.0084179347161914,0.0084179347161914
2.0,1.4,1e-08,0.0001,300000,10.0,10000.0,50,10000.0,10000.0,0.5202443461871704,0.4999999999999999,0.9987618822110819,1.0,0.9987618822110819,1.0,-0.20311845336909984,-0.2,-0.40841793471619137,-0.39999999999999997,-0.45217772840978876,-0.39999999999999997,0.020244346187170525,0.001238117788918136,0.001238117788918136,0.0031184533690998273,0.0084179347161914,0.05217772840978879
2.0,1.4,1e-08,0.001,300000,10.0,10000.0,50,10000.0,1000.0,0.5202443461871704,0.4999999999999999,0.9987618822110819,1.0,0.8440745710562348,0.8411764705882355,-0.20311845336909984,-0.2,-0.40841793471619137,-0.39999999999999997,-0.36700131213340986,-0.3364705882352942,0.020244346187170525,0.001238117788918136,0.0028981004679993205,0.0031184533690998273,0.0084179347161914,0.030530723898115675
2.0,1.4,1e-08,0.01,300000,10.0,10000.0,50,10000.0,100.0,0.5202443461871704,0.4999999999999999,0.9987618822110819,1.0,0.19387277289769747,0.19234360410831014,-0.20311845336909984,-0.2,-0.40841793471619137,-0.39999999999999997,-0.13979114724684955,-0.07693744164332404,0.020244346187170525,0.001238117788918136,0.0015291687893873307,0.0031184533690998273,0.0084179347161914,0.0628537056035255
2.0,1.8,1e-16,0.0,300000,10.0,10000.0,50,100000000.0,inf,0.5202443461871704,0.4999999999999999,1.004139596861976,1.0,1.004139596861976,1.0,-0.3948854494134325,-0.4,-0.7245848908015377,-0.8000000000000003,-0.7245848908015377,-0.8000000000000003,0.020244346187170525,0.004139596861975958,0.004139596861975958,0.005114550586567512,0.07541510919846262,0.07541510919846262
2.0,1.8,1e-16,0.0001,300000,10.0,10000.0,50,100000000.0,10000.0,0.5202443461871704,0.4999999999999999,1.004139596861976,1.0,1.004139596861976,1.0,-0.3948854494134325,-0.4,-0.7245848908015377,-0.8000000000000003,-0.7560044413736079,-0.8000000000000003,0.020244346187170525,0.004139596861975958,0.004139596861975958,0.005114550586567512,0.07541510919846262,0.04399555862639237
2.0,1.8,1e-16,0.001,300000,10.0,10000.0,50,100000000.0,1000.0,0.5202443461871704,0.4999999999999999,1.004139596861976,1.0,0.8451466283046428,0.8411764705882355,-0.3948854494134325,-0.4,-0.7245848908015377,-0.8000000000000003,-0.7153077509773906,-0.6729411764705886,0.020244346187170525,0.004139596861975958,0.0039701577164072965,0.005114550586567512,0.07541510919846262,0.042366574506802035
2.0,1.8,1e-16,0.01,300000,10.0,10000.0,50,100000000.0,100.0,0.5202443461871704,0.4999999999999999,1.004139596861976,1.0,0.19387277289769747,0.19234360410831014,-0.3948854494134325,-0.4,-0.7245848908015377,-0.8000000000000003,-0.37933033380290926,-0.15387488328664833,0.020244346187170525,0.004139596861975958,0.0015291687893873307,0.005114550586567512,0.07541510919846262,0.22545545051626092
2.0,1.8,1e-12,0.0,300000,10.0,10000.0,50,1000000.0,inf,0.5202443461871704,0.4999999999999999,1.004139596861976,1.0,1.004139596861976,1.0,-0.3948854494134325,-0.4,-0.7245839798761335,-0.8000000000000003,-0.7245839798761335,-0.8000000000000003,0.020244346187170525,0.004139596861975958,0.004139596861975958,0.005114550586567512,0.07541602012386672,0.07541602012386672
2.0,1.8,1e-12,0.0001,300000,10.0,10000.0,50,1000000.0,10000.0,0.5202443461871704,0.4999999999999999,1.004139596861976,1.0,1.004139596861976,1.0,-0.3948854494134325,-0.4,-0.7245839798761335,-0.8000000000000003,-0.7559996512791648,-0.8000000000000003,0.020244346187170525,0.004139596861975958,0.004139596861975958,0.005114550586567512,0.07541602012386672,0.04400034872083547
2.0,1.8,1e-12,0.001,300000,10.0,10000.0,50,1000000.0,1000.0,0.5202443461871704,0.4999999999999999,1.004139596861976,1.0,0.8451466283046428,0.8411764705882355,-0.3948854494134325,-0.4,-0.7245839798761335,-0.8000000000000003,-0.7153068906174329,-0.6729411764705886,0.020244346187170525,0.004139596861975958,0.0039701577164072965,0.005114550586567512,0.07541602012386672,0.04236571414684431
2.0,1.8,1e-12,0.01,300000,10.0,10000.0,50,1000000.0,100.0,0.5202443461871704,0.4999999999999999,1.004139596861976,1.0,0.19387277289769747,0.19234360410831014,-0.3948854494134325,-0.4,-0.7245839798761335,-0.8000000000000003,-0.3793303032046319,-0.15387488328664833,0.020244346187170525,0.004139596861975958,0.0015291687893873307,0.005114550586567512,0.07541602012386672,0.22545541991798357
2.0,1.8,1e-08,0.0,300000,10.0,10000.0,50,10000.0,inf,0.5202443461871704,0.4999999999999999,0.9987618822110819,1.0,0.9987618822110819,1.0,-0.3948854494134325,-0.4,-0.7226886849493503,-0.8000000000000003,-0.7226886849493503,-0.8000000000000003,0.020244346187170525,0.001238117788918136,0.001238117788918136,0.005114550586567512,0.07731131505064992,0.07731131505064992
2.0,1.8,1e-08,0.0001,300000,10.0,10000.0,50,10000.0,10000.0,0.5202443461871704,0.4999999999999999,0.9987618822110819,1.0,0.9987618822110819,1.0,-0.3948854494134325,-0.4,-0.7226886849493503,-0.8000000000000003,-0.752479902833649,-0.8000000000000003,0.020244346187170525,0.001238117788918136,0.001238117788918136,0.005114550586567512,0.07731131505064992,0.047520097166351305
2.0,1.8,1e-08,0.001,300000,10.0,10000.0,50,10000.0,1000.0,0.5202443461871704,0.4999999999999999,0.9987618822110819,1.0,0.8440745710562348,0.8411764705882355,-0.3948854494134325,-0.4,-0.7226886849493503,-0.8000000000000003,-0.7133905937636472,-0.6729411764705886,0.020244346187170525,0.001238117788918136,0.0028981004679993205,0.005114550586567512,0.07731131505064992,0.04044941729305862
2.0,1.8,1e-08,0.01,300000,10.0,10000.0,50,10000.0,100.0,0.5202443461871704,0.4999999999999999,0.9987618822110819,1.0,0.19387277289769747,0.19234360410831014,-0.3948854494134325,-0.4,-0.7226886849493503,-0.8000000000000003,-0.37921914859444916,-0.15387488328664833,0.020244346187170525,0.001238117788918136,0.0015291687893873307,0.005114550586567512,0.07731131505064992,0.22534426530780083
